Total nodes in [10,20):
Rome-Lib/graficon61nodi/grafo8496.61,180
Rome-Lib/graficon77nodi/grafo7920.77,189
Rome-Lib/graficon65nodi/grafo4559.65,188
Rome-Lib/graficon87nodi/grafo8603.87,184
Rome-Lib/graficon71nodi/grafo7935.71,188
Rome-Lib/graficon79nodi/grafo8129.79,189
Rome-Lib/graficon63nodi/grafo4660.63,186
Rome-Lib/graficon84nodi/grafo7963.84,189
Rome-Lib/graficon72nodi/grafo9342.72,188
Rome-Lib/graficon100nodi/grafo10257.100,188
Rome-Lib/graficon74nodi/grafo8592.74,183
Rome-Lib/graficon73nodi/grafo8723.73,185
Rome-Lib/graficon70nodi/grafo8322.70,185
Rome-Lib/graficon82nodi/grafo9019.82,186
Rome-Lib/graficon75nodi/grafo4797.75,187
Rome-Lib/graficon77nodi/grafo4363.77,185
Rome-Lib/graficon77nodi/grafo4983.77,186
Rome-Lib/graficon71nodi/grafo9392.71,182
Rome-Lib/graficon75nodi/grafo8634.75,187
Rome-Lib/graficon84nodi/grafo8408.84,180
Rome-Lib/graficon71nodi/grafo8497.71,188
Rome-Lib/graficon60nodi/grafo4562.60,181
Rome-Lib/graficon82nodi/grafo8705.82,188
Rome-Lib/graficon81nodi/grafo9196.81,189
Rome-Lib/graficon75nodi/grafo9845.75,187
Rome-Lib/graficon85nodi/grafo7151.85,188
Rome-Lib/graficon79nodi/grafo9790.79,187
Rome-Lib/graficon81nodi/grafo9715.81,188
Rome-Lib/graficon72nodi/grafo8303.72,188
Rome-Lib/graficon92nodi/grafo10830.92,189
Rome-Lib/graficon78nodi/grafo9425.78,181
Rome-Lib/graficon72nodi/grafo5189.72,184
Rome-Lib/graficon92nodi/grafo10853.92,184
Rome-Lib/graficon60nodi/grafo6483.60,184
Rome-Lib/graficon71nodi/grafo4338.71,185
Rome-Lib/graficon64nodi/grafo9732.64,180
Rome-Lib/graficon78nodi/grafo7962.78,180
Rome-Lib/graficon60nodi/grafo6556.60,180
Rome-Lib/graficon100nodi/grafo10653.100,187
Rome-Lib/graficon84nodi/grafo8632.84,188
Rome-Lib/graficon80nodi/grafo9532.80,185
Rome-Lib/graficon75nodi/grafo9768.75,189
Rome-Lib/graficon91nodi/grafo8910.91,185
Rome-Lib/graficon77nodi/grafo4498.77,181
Rome-Lib/graficon88nodi/grafo8657.88,189
Rome-Lib/graficon78nodi/grafo5650.78,180
Rome-Lib/graficon47nodi/grafo6169.47,189
Rome-Lib/graficon73nodi/grafo5196.73,183
Rome-Lib/graficon67nodi/grafo6394.67,188
Rome-Lib/graficon89nodi/grafo8839.89,185
Rome-Lib/graficon62nodi/grafo5997.62,180
Rome-Lib/graficon96nodi/grafo11068.96,185
Rome-Lib/graficon82nodi/grafo7928.82,182
Rome-Lib/graficon92nodi/grafo10211.92,189
Rome-Lib/graficon78nodi/grafo4243.78,185
Rome-Lib/graficon89nodi/grafo8734.89,183
Rome-Lib/graficon93nodi/grafo8219.93,180
Rome-Lib/graficon95nodi/grafo8960.95,188
Rome-Lib/graficon73nodi/grafo9485.73,187
Rome-Lib/graficon80nodi/grafo8979.80,188
Rome-Lib/graficon92nodi/grafo10328.92,186
Rome-Lib/graficon82nodi/grafo6679.82,187
Rome-Lib/graficon55nodi/grafo4002.55,189
Rome-Lib/graficon100nodi/grafo10542.100,188
Rome-Lib/graficon79nodi/grafo9619.79,181
Rome-Lib/graficon78nodi/grafo9407.78,185
Rome-Lib/graficon83nodi/grafo4936.83,189
Rome-Lib/graficon93nodi/grafo10545.93,182
Rome-Lib/graficon87nodi/grafo8743.87,186
Rome-Lib/graficon63nodi/grafo4495.63,182
Rome-Lib/graficon76nodi/grafo4168.76,180
Rome-Lib/graficon80nodi/grafo9692.80,184
Rome-Lib/graficon85nodi/grafo9025.85,184
Rome-Lib/graficon84nodi/grafo9701.84,187
Rome-Lib/graficon73nodi/grafo9341.73,189
Rome-Lib/graficon77nodi/grafo9769.77,184
Rome-Lib/graficon77nodi/grafo9503.77,187
Total nodes in [190,200):
Rome-Lib/graficon84nodi/grafo9511.84,196
Rome-Lib/graficon72nodi/grafo9427.72,198
north/g.84.1.graphml,197
Rome-Lib/graficon68nodi/grafo7887.68,199
Rome-Lib/graficon76nodi/grafo8267.76,192
Rome-Lib/graficon81nodi/grafo8400.81,194
Rome-Lib/graficon80nodi/grafo4865.80,199
Rome-Lib/graficon81nodi/grafo8425.81,192
Rome-Lib/graficon81nodi/grafo8273.81,190
Rome-Lib/graficon71nodi/grafo8103.71,190
Rome-Lib/graficon97nodi/grafo10875.97,199
Rome-Lib/graficon93nodi/grafo10847.93,196
Rome-Lib/graficon85nodi/grafo9018.85,190
Rome-Lib/graficon77nodi/grafo4533.77,191
north/g.59.14.graphml,191
Rome-Lib/graficon91nodi/grafo11206.91,190
Rome-Lib/graficon58nodi/grafo3390.58,199
Rome-Lib/graficon92nodi/grafo11431.92,193
Rome-Lib/graficon82nodi/grafo8025.82,192
Rome-Lib/graficon90nodi/grafo10060.90,195
Rome-Lib/graficon74nodi/grafo5116.74,199
Rome-Lib/graficon95nodi/grafo10916.95,194
Rome-Lib/graficon88nodi/grafo9340.88,190
Rome-Lib/graficon94nodi/grafo10910.94,194
Rome-Lib/graficon88nodi/grafo9812.88,193
Rome-Lib/graficon92nodi/grafo8956.92,190
Rome-Lib/graficon83nodi/grafo8139.83,193
Rome-Lib/graficon94nodi/grafo11111.94,198
Rome-Lib/graficon79nodi/grafo9694.79,199
Rome-Lib/graficon87nodi/grafo8543.87,196
Rome-Lib/graficon72nodi/grafo4564.72,198
Rome-Lib/graficon83nodi/grafo8093.83,192
Rome-Lib/graficon82nodi/grafo4524.82,199
Rome-Lib/graficon82nodi/grafo5861.82,196
Rome-Lib/graficon76nodi/grafo8446.76,195
Rome-Lib/graficon88nodi/grafo7594.88,197
Rome-Lib/graficon76nodi/grafo7853.76,195
Rome-Lib/graficon76nodi/grafo4354.76,192
Rome-Lib/graficon77nodi/grafo7986.77,191
Rome-Lib/graficon92nodi/grafo11408.92,196
Rome-Lib/graficon96nodi/grafo10152.96,195
Rome-Lib/graficon99nodi/grafo10726.99,196
Rome-Lib/graficon93nodi/grafo10601.93,192
Rome-Lib/graficon61nodi/grafo4634.61,196
Rome-Lib/graficon71nodi/grafo6598.71,190
Rome-Lib/graficon61nodi/grafo9092.61,193
Rome-Lib/graficon75nodi/grafo4989.75,198
Rome-Lib/graficon95nodi/grafo10871.95,194
Rome-Lib/graficon68nodi/grafo8074.68,193
Rome-Lib/graficon74nodi/grafo4834.74,199
Rome-Lib/graficon84nodi/grafo8612.84,195
Rome-Lib/graficon99nodi/grafo10222.99,197
Rome-Lib/graficon62nodi/grafo9588.62,194
Rome-Lib/graficon66nodi/grafo8172.66,198
Rome-Lib/graficon84nodi/grafo8637.84,197
Rome-Lib/graficon76nodi/grafo8526.76,197
Rome-Lib/graficon75nodi/grafo8166.75,190
Rome-Lib/graficon92nodi/grafo3472.92,198
Rome-Lib/graficon96nodi/grafo10821.96,196
Rome-Lib/graficon96nodi/grafo8757.96,198
Rome-Lib/graficon94nodi/grafo11216.94,191
Rome-Lib/graficon77nodi/grafo9835.77,195
Rome-Lib/graficon80nodi/grafo4568.80,198
Rome-Lib/graficon63nodi/grafo5049.63,191
Rome-Lib/graficon74nodi/grafo9131.74,195
Rome-Lib/graficon95nodi/grafo10934.95,197
Rome-Lib/graficon90nodi/grafo8891.90,197
Rome-Lib/graficon79nodi/grafo8727.79,193
Rome-Lib/graficon81nodi/grafo6187.81,199
Rome-Lib/graficon84nodi/grafo8222.84,199
Rome-Lib/graficon72nodi/grafo8359.72,198
Rome-Lib/graficon96nodi/grafo9597.96,195
Rome-Lib/graficon62nodi/grafo5163.62,197
Rome-Lib/graficon98nodi/grafo10414.98,190
Rome-Lib/graficon78nodi/grafo9309.78,199
Rome-Lib/graficon80nodi/grafo7823.80,190
Rome-Lib/graficon83nodi/grafo9629.83,194
Rome-Lib/graficon91nodi/grafo8881.91,196
Rome-Lib/graficon61nodi/grafo7835.61,198
Rome-Lib/graficon71nodi/grafo8439.71,192
Rome-Lib/graficon62nodi/grafo7965.62,197
Rome-Lib/graficon63nodi/grafo9211.63,190
Rome-Lib/graficon90nodi/grafo8968.90,192
Rome-Lib/graficon61nodi/grafo3396.61,193
Rome-Lib/graficon94nodi/grafo10304.94,193
Rome-Lib/graficon81nodi/grafo4752.81,196
Rome-Lib/graficon81nodi/grafo7925.81,198
north/g.95.3.graphml,193
Rome-Lib/graficon75nodi/grafo8162.75,196
Rome-Lib/graficon96nodi/grafo10579.96,196
Rome-Lib/graficon78nodi/grafo4604.78,190
Rome-Lib/graficon77nodi/grafo4353.77,190
Rome-Lib/graficon70nodi/grafo8063.70,195
Rome-Lib/graficon74nodi/grafo6977.74,193
Rome-Lib/graficon75nodi/grafo9545.75,199
Rome-Lib/graficon96nodi/grafo7043.96,198
Rome-Lib/graficon76nodi/grafo8616.76,195
Rome-Lib/graficon94nodi/grafo10848.94,194
Rome-Lib/graficon86nodi/grafo9409.86,197
Rome-Lib/graficon90nodi/grafo7978.90,197
Rome-Lib/graficon77nodi/grafo5413.77,194
Rome-Lib/graficon74nodi/grafo4975.74,192
Rome-Lib/graficon82nodi/grafo9126.82,190
Rome-Lib/graficon88nodi/grafo8948.88,197
Rome-Lib/graficon97nodi/grafo10906.97,194
Rome-Lib/graficon85nodi/grafo8624.85,199
Rome-Lib/graficon98nodi/grafo10788.98,199
Rome-Lib/graficon78nodi/grafo8252.78,194
Rome-Lib/graficon66nodi/grafo9214.66,194
Rome-Lib/graficon92nodi/grafo10724.92,192
Rome-Lib/graficon86nodi/grafo8999.86,191
Rome-Lib/graficon100nodi/grafo10372.100,190
Rome-Lib/graficon80nodi/grafo9704.80,194
Rome-Lib/graficon94nodi/grafo10583.94,194
Rome-Lib/graficon61nodi/grafo4668.61,195
Rome-Lib/graficon77nodi/grafo9189.77,192
Rome-Lib/graficon80nodi/grafo4517.80,191
Rome-Lib/graficon94nodi/grafo10931.94,193
Rome-Lib/graficon84nodi/grafo8300.84,192
Rome-Lib/graficon62nodi/grafo9589.62,194
Rome-Lib/graficon77nodi/grafo7888.77,191
Rome-Lib/graficon65nodi/grafo9329.65,192
Rome-Lib/graficon78nodi/grafo6761.78,193
Rome-Lib/graficon76nodi/grafo8044.76,191
Rome-Lib/graficon92nodi/grafo11337.92,191
Rome-Lib/graficon75nodi/grafo8174.75,192
Rome-Lib/graficon89nodi/grafo8859.89,191
Rome-Lib/graficon79nodi/grafo4641.79,190
Rome-Lib/graficon83nodi/grafo8457.83,199
Rome-Lib/graficon71nodi/grafo8096.71,196
Rome-Lib/graficon100nodi/grafo11147.100,192
Rome-Lib/graficon77nodi/grafo4721.77,197
Rome-Lib/graficon77nodi/grafo8146.77,199
Rome-Lib/graficon80nodi/grafo9333.80,191
Rome-Lib/graficon82nodi/grafo5572.82,193
Rome-Lib/graficon66nodi/grafo4585.66,195
Rome-Lib/graficon96nodi/grafo10350.96,196
Rome-Lib/graficon87nodi/grafo8709.87,190
Rome-Lib/graficon74nodi/grafo8443.74,191
Rome-Lib/graficon92nodi/grafo8573.92,193
Rome-Lib/graficon89nodi/grafo8853.89,198
Rome-Lib/graficon76nodi/grafo5361.76,198
Rome-Lib/graficon94nodi/grafo11064.94,198
Rome-Lib/graficon85nodi/grafo8617.85,193
north/g.85.8.graphml,193
Rome-Lib/graficon66nodi/grafo8738.66,196
Rome-Lib/graficon99nodi/grafo10384.99,192
Rome-Lib/graficon74nodi/grafo5176.74,197
Rome-Lib/graficon42nodi/grafo3883.42,194
Rome-Lib/graficon66nodi/grafo9727.66,195
Rome-Lib/graficon65nodi/grafo8749.65,190
Rome-Lib/graficon87nodi/grafo9493.87,191
Rome-Lib/graficon65nodi/grafo8987.65,196
Rome-Lib/graficon97nodi/grafo8930.97,198
Rome-Lib/graficon87nodi/grafo7826.87,196
Rome-Lib/graficon61nodi/grafo4741.61,199
Rome-Lib/graficon63nodi/grafo5305.63,196
Rome-Lib/graficon92nodi/grafo7499.92,194
Rome-Lib/graficon87nodi/grafo8297.87,196
Rome-Lib/graficon76nodi/grafo6000.76,191
Rome-Lib/graficon78nodi/grafo8895.78,197
Rome-Lib/graficon89nodi/grafo8958.89,198
north/g.31.8.graphml,199
Rome-Lib/graficon81nodi/grafo4720.81,199
Rome-Lib/graficon65nodi/grafo9020.65,191
Rome-Lib/graficon85nodi/grafo9140.85,194
Rome-Lib/graficon62nodi/grafo8010.62,199
Rome-Lib/graficon92nodi/grafo8965.92,191
Rome-Lib/graficon95nodi/grafo9850.95,195
Rome-Lib/graficon72nodi/grafo9045.72,195
Rome-Lib/graficon93nodi/grafo6536.93,197
Rome-Lib/graficon77nodi/grafo7868.77,192
Rome-Lib/graficon63nodi/grafo4891.63,195
Rome-Lib/graficon66nodi/grafo4526.66,195
Rome-Lib/graficon87nodi/grafo4957.87,197
Rome-Lib/graficon73nodi/grafo8985.73,198
Rome-Lib/graficon56nodi/grafo4117.56,199
Rome-Lib/graficon68nodi/grafo9518.68,199
Rome-Lib/graficon92nodi/grafo8707.92,191
Rome-Lib/graficon85nodi/grafo8189.85,193
Rome-Lib/graficon74nodi/grafo4303.74,195
Rome-Lib/graficon62nodi/grafo4189.62,198
Rome-Lib/graficon61nodi/grafo8199.61,195
Rome-Lib/graficon40nodi/grafo6763.40,192
Rome-Lib/graficon76nodi/grafo9438.76,195
Rome-Lib/graficon86nodi/grafo9565.86,197
Rome-Lib/graficon75nodi/grafo6700.75,192
Rome-Lib/graficon97nodi/grafo10561.97,195
Rome-Lib/graficon80nodi/grafo481.80,193
Rome-Lib/graficon73nodi/grafo8698.73,194
Rome-Lib/graficon80nodi/grafo9492.80,199
Rome-Lib/graficon84nodi/grafo4442.84,195
Rome-Lib/graficon82nodi/grafo5013.82,197
Rome-Lib/graficon73nodi/grafo9441.73,191
Rome-Lib/graficon72nodi/grafo6068.72,196
Rome-Lib/graficon82nodi/grafo8149.82,192
Rome-Lib/graficon90nodi/grafo10551.90,191
Rome-Lib/graficon85nodi/grafo6291.85,190
Rome-Lib/graficon79nodi/grafo7953.79,197
Rome-Lib/graficon90nodi/grafo8701.90,196
Total nodes in [200,210):
north/g.43.17.graphml,209
Rome-Lib/graficon71nodi/grafo4213.71,205
Rome-Lib/graficon95nodi/grafo10221.95,209
Rome-Lib/graficon79nodi/grafo4657.79,209
Rome-Lib/graficon74nodi/grafo5400.74,200
Rome-Lib/graficon89nodi/grafo8966.89,208
Rome-Lib/graficon98nodi/grafo10699.98,209
Rome-Lib/graficon84nodi/grafo9745.84,204
Rome-Lib/graficon80nodi/grafo9205.80,204
Rome-Lib/graficon69nodi/grafo7786.69,206
Rome-Lib/graficon98nodi/grafo7447.98,205
Rome-Lib/graficon68nodi/grafo4814.68,209
Rome-Lib/graficon73nodi/grafo8508.73,205
Rome-Lib/graficon63nodi/grafo9477.63,203
Rome-Lib/graficon87nodi/grafo8012.87,204
Rome-Lib/graficon99nodi/grafo10827.99,203
Rome-Lib/graficon84nodi/grafo9777.84,201
Rome-Lib/graficon92nodi/grafo10283.92,205
Rome-Lib/graficon99nodi/grafo10762.99,200
Rome-Lib/graficon80nodi/grafo8982.80,204
Rome-Lib/graficon88nodi/grafo8207.88,200
Rome-Lib/graficon77nodi/grafo5180.77,206
Rome-Lib/graficon85nodi/grafo8625.85,203
Rome-Lib/graficon86nodi/grafo8311.86,206
Rome-Lib/graficon91nodi/grafo11536.91,201
Rome-Lib/graficon82nodi/grafo7904.82,203
Rome-Lib/graficon85nodi/grafo8201.85,202
Rome-Lib/graficon67nodi/grafo7790.67,206
Rome-Lib/graficon66nodi/grafo9324.66,202
Rome-Lib/graficon81nodi/grafo9833.81,202
Rome-Lib/graficon82nodi/grafo7922.82,203
Rome-Lib/graficon83nodi/grafo8106.83,200
Rome-Lib/graficon77nodi/grafo8107.77,206
Rome-Lib/graficon88nodi/grafo7608.88,206
Rome-Lib/graficon73nodi/grafo5106.73,200
Rome-Lib/graficon94nodi/grafo10343.94,200
Rome-Lib/graficon95nodi/grafo10837.95,202
Rome-Lib/graficon71nodi/grafo8760.71,204
Rome-Lib/graficon100nodi/grafo11191.100,207
Rome-Lib/graficon81nodi/grafo6971.81,208
Rome-Lib/graficon82nodi/grafo8133.82,200
Rome-Lib/graficon79nodi/grafo9114.79,200
Rome-Lib/graficon84nodi/grafo7930.84,209
Rome-Lib/graficon64nodi/grafo4150.64,201
Rome-Lib/graficon74nodi/grafo8630.74,208
Rome-Lib/graficon62nodi/grafo5685.62,203
Rome-Lib/graficon95nodi/grafo10857.95,203
Rome-Lib/graficon95nodi/grafo11044.95,207
Rome-Lib/graficon73nodi/grafo8403.73,207
Rome-Lib/graficon91nodi/grafo11521.91,209
Rome-Lib/graficon81nodi/grafo9174.81,202
Rome-Lib/graficon76nodi/grafo7837.76,205
Rome-Lib/graficon54nodi/grafo7618.54,204
Rome-Lib/graficon74nodi/grafo8414.74,206
Rome-Lib/graficon69nodi/grafo9765.69,203
Rome-Lib/graficon97nodi/grafo10963.97,204
Rome-Lib/graficon75nodi/grafo5938.75,205
Rome-Lib/graficon65nodi/grafo9170.65,207
Rome-Lib/graficon80nodi/grafo5370.80,208
Rome-Lib/graficon75nodi/grafo7964.75,203
Rome-Lib/graficon69nodi/grafo5111.69,207
Rome-Lib/graficon91nodi/grafo8580.91,201
north/g.64.17.graphml,203
Rome-Lib/graficon56nodi/grafo3136.56,200
Rome-Lib/graficon70nodi/grafo2065.70,201
Rome-Lib/graficon73nodi/grafo4326.73,209
Rome-Lib/graficon91nodi/grafo11349.91,201
Rome-Lib/graficon84nodi/grafo9785.84,200
Rome-Lib/graficon70nodi/grafo4623.70,203
Rome-Lib/graficon75nodi/grafo5060.75,206
Rome-Lib/graficon59nodi/grafo3422.59,201
Rome-Lib/graficon78nodi/grafo4200.78,209
Rome-Lib/graficon71nodi/grafo7889.71,206
Rome-Lib/graficon62nodi/grafo3733.62,204
Rome-Lib/graficon83nodi/grafo8599.83,200
Rome-Lib/graficon99nodi/grafo10195.99,205
Rome-Lib/graficon81nodi/grafo7945.81,202
Rome-Lib/graficon88nodi/grafo7778.88,209
Rome-Lib/graficon86nodi/grafo8541.86,209
Rome-Lib/graficon92nodi/grafo10287.92,203
Rome-Lib/graficon97nodi/grafo10286.97,206
Rome-Lib/graficon96nodi/grafo10165.96,200
Rome-Lib/graficon72nodi/grafo6836.72,201
Rome-Lib/graficon93nodi/grafo11200.93,202
Rome-Lib/graficon95nodi/grafo10645.95,202
Rome-Lib/graficon88nodi/grafo9706.88,201
Rome-Lib/graficon86nodi/grafo2978.86,207
Rome-Lib/graficon93nodi/grafo8380.93,208
Rome-Lib/graficon83nodi/grafo9500.83,206
Rome-Lib/graficon73nodi/grafo8344.73,206
Rome-Lib/graficon88nodi/grafo8844.88,209
Rome-Lib/graficon74nodi/grafo7909.74,200
Rome-Lib/graficon96nodi/grafo10613.96,202
Rome-Lib/graficon74nodi/grafo4654.74,203
Rome-Lib/graficon91nodi/grafo10477.91,204
Rome-Lib/graficon87nodi/grafo8740.87,202
Rome-Lib/graficon95nodi/grafo10476.95,208
Rome-Lib/graficon91nodi/grafo11257.91,205
Rome-Lib/graficon77nodi/grafo9129.77,205
Rome-Lib/graficon100nodi/grafo10937.100,203
Rome-Lib/graficon83nodi/grafo4902.83,203
Rome-Lib/graficon97nodi/grafo10526.97,202
Rome-Lib/graficon92nodi/grafo11404.92,201
Rome-Lib/graficon97nodi/grafo11380.97,203
Rome-Lib/graficon83nodi/grafo6533.83,207
Rome-Lib/graficon84nodi/grafo7038.84,204
Rome-Lib/graficon61nodi/grafo4612.61,206
Rome-Lib/graficon93nodi/grafo11233.93,201
Rome-Lib/graficon75nodi/grafo8406.75,207
Rome-Lib/graficon85nodi/grafo8054.85,208
Rome-Lib/graficon96nodi/grafo10759.96,206
Rome-Lib/graficon85nodi/grafo9428.85,203
north/g.60.0.graphml,201
Rome-Lib/graficon88nodi/grafo8782.88,207
Rome-Lib/graficon75nodi/grafo8120.75,202
Rome-Lib/graficon77nodi/grafo4489.77,207
Rome-Lib/graficon81nodi/grafo9198.81,206
Rome-Lib/graficon80nodi/grafo7907.80,202
Rome-Lib/graficon66nodi/grafo9295.66,204
Rome-Lib/graficon76nodi/grafo5119.76,208
Rome-Lib/graficon76nodi/grafo9848.76,206
Rome-Lib/graficon81nodi/grafo8420.81,208
Rome-Lib/graficon68nodi/grafo9651.68,209
Rome-Lib/graficon96nodi/grafo10975.96,204
Rome-Lib/graficon71nodi/grafo8210.71,207
Rome-Lib/graficon99nodi/grafo11306.99,207
Rome-Lib/graficon94nodi/grafo10932.94,200
Rome-Lib/graficon87nodi/grafo8555.87,208
Rome-Lib/graficon78nodi/grafo4131.78,204
Rome-Lib/graficon91nodi/grafo8585.91,203
Rome-Lib/graficon93nodi/grafo10440.93,201
Rome-Lib/graficon95nodi/grafo11402.95,204
Rome-Lib/graficon78nodi/grafo7899.78,207
Rome-Lib/graficon93nodi/grafo7674.93,204
Rome-Lib/graficon80nodi/grafo5029.80,204
Rome-Lib/graficon77nodi/grafo7854.77,208
Rome-Lib/graficon68nodi/grafo8228.68,208
Rome-Lib/graficon85nodi/grafo2692.85,203
Rome-Lib/graficon85nodi/grafo7822.85,202
Rome-Lib/graficon74nodi/grafo9654.74,202
Rome-Lib/graficon65nodi/grafo4993.65,200
Rome-Lib/graficon97nodi/grafo10989.97,207
Rome-Lib/graficon93nodi/grafo8713.93,200
Rome-Lib/graficon85nodi/grafo8468.85,209
Rome-Lib/graficon92nodi/grafo8820.92,209
Rome-Lib/graficon85nodi/grafo9238.85,202
Rome-Lib/graficon83nodi/grafo9094.83,203
Rome-Lib/graficon91nodi/grafo10311.91,204
Rome-Lib/graficon71nodi/grafo1516.71,202
Rome-Lib/graficon91nodi/grafo11226.91,206
Rome-Lib/graficon99nodi/grafo11146.99,202
Rome-Lib/graficon89nodi/grafo8828.89,207
Rome-Lib/graficon95nodi/grafo10247.95,208
Rome-Lib/graficon70nodi/grafo7795.70,204
Rome-Lib/graficon91nodi/grafo9012.91,205
Rome-Lib/graficon97nodi/grafo9962.97,207
Rome-Lib/graficon69nodi/grafo5054.69,206
Rome-Lib/graficon99nodi/grafo10172.99,206
Rome-Lib/graficon90nodi/grafo10651.90,206
Rome-Lib/graficon56nodi/grafo6369.56,204
Rome-Lib/graficon88nodi/grafo8814.88,204
Rome-Lib/graficon78nodi/grafo9243.78,201
Rome-Lib/graficon72nodi/grafo4236.72,207
Rome-Lib/graficon79nodi/grafo7876.79,200
Rome-Lib/graficon84nodi/grafo9662.84,206
Rome-Lib/graficon78nodi/grafo4916.78,208
Rome-Lib/graficon79nodi/grafo4687.79,203
Rome-Lib/graficon80nodi/grafo2778.80,209
Rome-Lib/graficon84nodi/grafo4644.84,200
Rome-Lib/graficon87nodi/grafo8815.87,206
Rome-Lib/graficon76nodi/grafo8460.76,203
Rome-Lib/graficon83nodi/grafo5086.83,202
Rome-Lib/graficon71nodi/grafo7913.71,208
Rome-Lib/graficon81nodi/grafo4147.81,200
Rome-Lib/graficon98nodi/grafo10039.98,209
Rome-Lib/graficon85nodi/grafo8469.85,209
Rome-Lib/graficon77nodi/grafo9689.77,209
Rome-Lib/graficon67nodi/grafo9167.67,201
Rome-Lib/graficon75nodi/grafo8458.75,203
Rome-Lib/graficon67nodi/grafo8438.67,202
Rome-Lib/graficon78nodi/grafo4225.78,202
Rome-Lib/graficon97nodi/grafo9580.97,201
Rome-Lib/graficon81nodi/grafo9834.81,202
Rome-Lib/graficon79nodi/grafo4297.79,205
Rome-Lib/graficon82nodi/grafo9623.82,209
Rome-Lib/graficon91nodi/grafo8824.91,209
Rome-Lib/graficon85nodi/grafo8016.85,209
Rome-Lib/graficon62nodi/grafo4553.62,207
Rome-Lib/graficon80nodi/grafo9541.80,206
Rome-Lib/graficon83nodi/grafo8532.83,207
Rome-Lib/graficon98nodi/grafo10812.98,204
Rome-Lib/graficon83nodi/grafo6532.83,207
Rome-Lib/graficon87nodi/grafo7109.87,207
Rome-Lib/graficon72nodi/grafo9800.72,203
Rome-Lib/graficon72nodi/grafo8138.72,201
Rome-Lib/graficon94nodi/grafo10727.94,203
Rome-Lib/graficon65nodi/grafo9138.65,200
Rome-Lib/graficon93nodi/grafo10143.93,209
Rome-Lib/graficon70nodi/grafo9555.70,202
Rome-Lib/graficon78nodi/grafo4552.78,203
Total nodes in [210,220):
Rome-Lib/graficon79nodi/grafo9275.79,211
Rome-Lib/graficon55nodi/grafo3119.55,216
Rome-Lib/graficon76nodi/grafo9044.76,219
Rome-Lib/graficon99nodi/grafo10490.99,213
Rome-Lib/graficon97nodi/grafo10433.97,212
Rome-Lib/graficon75nodi/grafo4292.75,216
Rome-Lib/graficon91nodi/grafo11526.91,219
Rome-Lib/graficon76nodi/grafo7943.76,210
Rome-Lib/graficon77nodi/grafo5824.77,212
Rome-Lib/graficon75nodi/grafo8426.75,213
Rome-Lib/graficon67nodi/grafo9181.67,213
Rome-Lib/graficon98nodi/grafo10895.98,216
Rome-Lib/graficon93nodi/grafo11103.93,211
Rome-Lib/graficon75nodi/grafo9353.75,212
Rome-Lib/graficon100nodi/grafo10550.100,218
Rome-Lib/graficon74nodi/grafo8529.74,211
Rome-Lib/graficon94nodi/grafo10145.94,216
Rome-Lib/graficon100nodi/grafo10530.100,213
Rome-Lib/graficon70nodi/grafo8237.70,216
Rome-Lib/graficon97nodi/grafo10090.97,217
Rome-Lib/graficon97nodi/grafo10263.97,214
Rome-Lib/graficon94nodi/grafo10602.94,216
Rome-Lib/graficon100nodi/grafo11196.100,216
Rome-Lib/graficon98nodi/grafo10593.98,218
Rome-Lib/graficon96nodi/grafo8775.96,213
Rome-Lib/graficon89nodi/grafo8926.89,211
Rome-Lib/graficon79nodi/grafo9122.79,211
Rome-Lib/graficon72nodi/grafo3077.72,214
Rome-Lib/graficon76nodi/grafo8163.76,217
Rome-Lib/graficon92nodi/grafo11115.92,214
Rome-Lib/graficon90nodi/grafo9303.90,215
Rome-Lib/graficon72nodi/grafo9242.72,210
Rome-Lib/graficon94nodi/grafo10392.94,213
Rome-Lib/graficon78nodi/grafo4866.78,210
Rome-Lib/graficon74nodi/grafo4204.74,217
Rome-Lib/graficon84nodi/grafo6414.84,211
Rome-Lib/graficon78nodi/grafo5101.78,218
Rome-Lib/graficon95nodi/grafo10698.95,219
Rome-Lib/graficon96nodi/grafo11413.96,213
Rome-Lib/graficon78nodi/grafo8309.78,217
Rome-Lib/graficon97nodi/grafo10356.97,216
Rome-Lib/graficon93nodi/grafo3400.93,211
Rome-Lib/graficon88nodi/grafo8876.88,210
Rome-Lib/graficon85nodi/grafo4649.85,215
Rome-Lib/graficon79nodi/grafo9468.79,214
Rome-Lib/graficon76nodi/grafo8301.76,215
Rome-Lib/graficon95nodi/grafo10891.95,217
Rome-Lib/graficon95nodi/grafo10691.95,215
Rome-Lib/graficon96nodi/grafo10817.96,210
Rome-Lib/graficon88nodi/grafo7910.88,219
Rome-Lib/graficon98nodi/grafo10315.98,214
Rome-Lib/graficon57nodi/grafo7203.57,211
Rome-Lib/graficon75nodi/grafo6016.75,212
Rome-Lib/graficon65nodi/grafo9426.65,212
Rome-Lib/graficon88nodi/grafo8506.88,214
Rome-Lib/graficon83nodi/grafo4833.83,212
Rome-Lib/graficon96nodi/grafo10909.96,219
Rome-Lib/graficon81nodi/grafo8286.81,218
Rome-Lib/graficon79nodi/grafo4978.79,213
Rome-Lib/graficon95nodi/grafo10096.95,218
Rome-Lib/graficon99nodi/grafo11062.99,210
Rome-Lib/graficon95nodi/grafo8980.95,210
Rome-Lib/graficon78nodi/grafo9710.78,210
